4.015412059999999883e+01,1.162594148999999959e+02,5.953830000000000382e+02,2.778800000000000026e+01,4.900000000000000189e-02,1.000000000000000056e-01,-2.000000000000000042e-02,0.000000000000000000e+00,1.745329251994329645e-04
4.015412070000000000e+01,1.162594148999999959e+02,5.953840000000000146e+02,2.783200000000000074e+01,4.900000000000000189e-02,1.100000000000000006e-01,-2.000000000000000042e-02,0.000000000000000000e+00,1.221730476396030779e-03
4.015412070000000000e+01,1.162594148999999959e+02,5.953840000000000146e+02,2.786799999999999855e+01,5.000000000000000278e-02,1.199999999999999956e-01,-2.000000000000000042e-02,0.000000000000000000e+00,2.443460952792061557e-03
4.015412070000000000e+01,1.162594148999999959e+02,5.953849999999999909e+02,2.789600000000000080e+01,5.000000000000000278e-02,1.199999999999999956e-01,-2.000000000000000042e-02,0.000000000000000000e+00,3.490658503988659182e-03
4.015412070000000000e+01,1.162594148999999959e+02,5.953849999999999909e+02,2.792399999999999949e+01,5.099999999999999672e-02,1.199999999999999956e-01,-2.000000000000000042e-02,0.000000000000000000e+00,4.188790204786390498e-03
4.015412080000000117e+01,1.162594148999999959e+02,5.953849999999999909e+02,2.795599999999999952e+01,5.099999999999999672e-02,1.300000000000000044e-01,-2.000000000000000042e-02,0.000000000000000000e+00,5.061454830783554751e-03
4.015412080000000117e+01,1.162594148999999959e+02,5.953859999999999673e+02,2.798799999999999955e+01,5.199999999999999761e-02,1.300000000000000044e-01,-2.000000000000000042e-02,0.000000000000000000e+00,6.108652381980153243e-03
4.015412080000000117e+01,1.162594148999999959e+02,5.953859999999999673e+02,2.801599999999999824e+01,5.199999999999999761e-02,1.300000000000000044e-01,-2.000000000000000042e-02,0.000000000000000000e+00,6.806784082777884992e-03
4.015412080000000117e+01,1.162594148999999959e+02,5.953880000000000337e+02,2.805999999999999872e+01,5.299999999999999850e-02,1.400000000000000133e-01,-1.000000000000000021e-02,0.000000000000000000e+00,8.901179185171081976e-03
4.015412090000000234e+01,1.162594150000000042e+02,5.953890000000000100e+02,2.810399999999999920e+01,5.500000000000000028e-02,1.400000000000000133e-01,-1.000000000000000021e-02,-1.000000000000000021e-02,1.082104136236484299e-02
4.015412090000000234e+01,1.162594150000000042e+02,5.953899999999999864e+02,2.812399999999999878e+01,5.600000000000000117e-02,1.400000000000000133e-01,-1.000000000000000021e-02,-1.000000000000000021e-02,1.186823891356144148e-02
4.015412090000000234e+01,1.162594150000000042e+02,5.953909999999999627e+02,2.815599999999999881e+01,5.700000000000000205e-02,1.499999999999999944e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.274090353955860400e-02
4.015412090000000234e+01,1.162594150000000042e+02,5.953920000000000528e+02,2.817200000000000060e+01,5.700000000000000205e-02,1.499999999999999944e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.378810109075520422e-02
4.015412100000000351e+01,1.162594150000000042e+02,5.953930000000000291e+02,2.823199999999999932e+01,5.899999999999999689e-02,1.499999999999999944e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.605702911834783198e-02
4.015412100000000351e+01,1.162594150000000042e+02,5.953940000000000055e+02,2.825600000000000023e+01,5.999999999999999778e-02,1.499999999999999944e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.675516081914556199e-02
4.015412100000000351e+01,1.162594150000000042e+02,5.953959999999999582e+02,2.829200000000000159e+01,6.099999999999999867e-02,1.499999999999999944e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.780235837034216395e-02
4.015412100000000351e+01,1.162594150000000042e+02,5.953970000000000482e+02,2.831599999999999895e+01,6.199999999999999956e-02,1.499999999999999944e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.972222054753592149e-02
4.015412100000000351e+01,1.162594150000000042e+02,5.953980000000000246e+02,2.833599999999999852e+01,6.300000000000000044e-02,1.499999999999999944e-01,-1.000000000000000021e-02,0.000000000000000000e+00,2.042035224833365498e-02
4.015412109999999757e+01,1.162594150000000042e+02,5.953990000000000009e+02,2.839600000000000080e+01,6.400000000000000133e-02,1.499999999999999944e-01,-1.000000000000000021e-02,0.000000000000000000e+00,2.321287905152458197e-02
4.015412109999999757e+01,1.162594150000000042e+02,5.953990000000000009e+02,2.842800000000000082e+01,6.500000000000000222e-02,1.600000000000000033e-01,-1.000000000000000021e-02,0.000000000000000000e+00,2.513274122871834645e-02
4.015412119999999874e+01,1.162594150000000042e+02,5.953999999999999773e+02,2.846799999999999997e+01,6.600000000000000311e-02,1.600000000000000033e-01,-1.000000000000000021e-02,1.000000000000000021e-02,2.687807048071267496e-02
4.015412119999999874e+01,1.162594150000000042e+02,5.953999999999999773e+02,2.848799999999999955e+01,6.600000000000000311e-02,1.600000000000000033e-01,-1.000000000000000021e-02,1.000000000000000021e-02,2.757620218151040845e-02
4.015412119999999874e+01,1.162594150000000042e+02,5.954009999999999536e+02,2.851200000000000045e+01,6.700000000000000400e-02,1.600000000000000033e-01,-1.000000000000000021e-02,1.000000000000000021e-02,2.862339973270700000e-02
4.015412119999999874e+01,1.162594150000000042e+02,5.954020000000000437e+02,2.855199999999999960e+01,6.700000000000000400e-02,1.600000000000000033e-01,-1.000000000000000021e-02,0.000000000000000000e+00,2.967059728390360196e-02
4.015412129999999991e+01,1.162594150000000042e+02,5.954020000000000437e+02,2.861199999999999832e+01,6.800000000000000488e-02,1.700000000000000122e-01,-1.000000000000000021e-02,0.000000000000000000e+00,3.298672286269282300e-02
4.015412129999999991e+01,1.162594150000000042e+02,5.954020000000000437e+02,2.861199999999999832e+01,6.800000000000000488e-02,1.700000000000000122e-01,-1.000000000000000021e-02,0.000000000000000000e+00,3.351032163829112398e-02
4.015412140000000107e+01,1.162594150000000042e+02,5.954030000000000200e+02,2.865599999999999881e+01,6.900000000000000577e-02,1.700000000000000122e-01,-1.000000000000000021e-02,0.000000000000000000e+00,3.577924966588375000e-02
4.015412140000000107e+01,1.162594150000000042e+02,5.954030000000000200e+02,2.867200000000000060e+01,6.900000000000000577e-02,1.700000000000000122e-01,-1.000000000000000021e-02,0.000000000000000000e+00,3.647738136668148695e-02
4.015412150000000224e+01,1.162594150000000042e+02,5.954039999999999964e+02,2.871600000000000108e+01,7.000000000000000666e-02,1.799999999999999933e-01,-1.000000000000000021e-02,0.000000000000000000e+00,3.892084231947354894e-02
4.015412150000000224e+01,1.162594150000000042e+02,5.954049999999999727e+02,2.876399999999999935e+01,7.099999999999999367e-02,1.799999999999999933e-01,-1.000000000000000021e-02,0.000000000000000000e+00,4.118977034706617496e-02
4.015412150000000224e+01,1.162594150000000042e+02,5.954049999999999727e+02,2.878000000000000114e+01,7.099999999999999367e-02,1.799999999999999933e-01,-1.000000000000000021e-02,0.000000000000000000e+00,4.153883619746503997e-02
4.015412160000000341e+01,1.162594150000000042e+02,5.954070000000000391e+02,2.882400000000000162e+01,7.199999999999999456e-02,1.900000000000000022e-01,-1.000000000000000021e-02,0.000000000000000000e+00,4.380776422505766599e-02
4.015412169999999747e+01,1.162594150000000042e+02,5.954070000000000391e+02,2.883999999999999986e+01,7.299999999999999545e-02,1.900000000000000022e-01,-1.000000000000000021e-02,0.000000000000000000e+00,4.485496177625426101e-02
4.015412169999999747e+01,1.162594150000000042e+02,5.954089999999999918e+02,2.887999999999999901e+01,7.399999999999999634e-02,1.900000000000000022e-01,-1.000000000000000021e-02,0.000000000000000000e+00,4.694935687864746493e-02
4.015412169999999747e+01,1.162594150000000042e+02,5.954099999999999682e+02,2.889999999999999858e+01,7.499999999999999722e-02,1.900000000000000022e-01,-1.000000000000000021e-02,0.000000000000000000e+00,4.782202150464463092e-02
4.015412179999999864e+01,1.162594148999999959e+02,5.954120000000000346e+02,2.897200000000000131e+01,7.799999999999999989e-02,1.900000000000000022e-01,-1.000000000000000021e-02,-1.000000000000000021e-02,5.096361415823441599e-02
4.015412189999999981e+01,1.162594148999999959e+02,5.954130000000000109e+02,2.898900000000000077e+01,7.799999999999999989e-02,2.000000000000000111e-01,-1.000000000000000021e-02,-1.000000000000000021e-02,5.235987755982988295e-02
4.015412189999999981e+01,1.162594148999999959e+02,5.954139999999999873e+02,2.902400000000000091e+01,7.900000000000000078e-02,2.000000000000000111e-01,-1.000000000000000021e-02,-1.000000000000000021e-02,5.340707511102648491e-02
4.015412200000000098e+01,1.162594148999999959e+02,5.954149999999999636e+02,2.905300000000000082e+01,8.000000000000000167e-02,2.000000000000000111e-01,-1.000000000000000021e-02,0.000000000000000000e+00,5.497787143782137398e-02
4.015412200000000098e+01,1.162594148999999959e+02,5.954160000000000537e+02,2.909600000000000009e+01,8.100000000000000255e-02,2.099999999999999922e-01,-1.000000000000000021e-02,0.000000000000000000e+00,5.672320068981570595e-02
4.015412210000000215e+01,1.162594148999999959e+02,5.954160000000000537e+02,2.913200000000000145e+01,8.200000000000000344e-02,2.099999999999999922e-01,-1.000000000000000021e-02,0.000000000000000000e+00,5.899212871740833891e-02
4.015412210000000215e+01,1.162594148999999959e+02,5.954170000000000300e+02,2.917599999999999838e+01,8.200000000000000344e-02,2.099999999999999922e-01,-1.000000000000000021e-02,0.000000000000000000e+00,6.056292504420323491e-02
4.015412220000000332e+01,1.162594148999999959e+02,5.954170000000000300e+02,2.919200000000000017e+01,8.300000000000000433e-02,2.099999999999999922e-01,-1.000000000000000021e-02,-1.000000000000000021e-02,6.195918844579869494e-02
4.015412220000000332e+01,1.162594148000000018e+02,5.954170000000000300e+02,2.921999999999999886e+01,8.300000000000000433e-02,2.099999999999999922e-01,-1.000000000000000021e-02,0.000000000000000000e+00,6.318091892219472594e-02
4.015412229999999738e+01,1.162594148000000018e+02,5.954180000000000064e+02,2.926399999999999935e+01,8.400000000000000522e-02,2.099999999999999922e-01,-1.000000000000000021e-02,0.000000000000000000e+00,6.579891280018622390e-02
4.015412229999999738e+01,1.162594148000000018e+02,5.954180000000000064e+02,2.928399999999999892e+01,8.400000000000000522e-02,2.099999999999999922e-01,-1.000000000000000021e-02,0.000000000000000000e+00,6.632251157578451795e-02
4.015412239999999855e+01,1.162594148000000018e+02,5.954189999999999827e+02,2.932799999999999940e+01,8.400000000000000522e-02,2.099999999999999922e-01,-1.000000000000000021e-02,0.000000000000000000e+00,6.963863715457374592e-02
4.015412249999999972e+01,1.162594148000000018e+02,5.954189999999999827e+02,2.936100000000000065e+01,8.500000000000000611e-02,2.099999999999999922e-01,-1.000000000000000021e-02,0.000000000000000000e+00,7.103490055616921983e-02
4.015412249999999972e+01,1.162594148000000018e+02,5.954189999999999827e+02,2.939199999999999946e+01,8.500000000000000611e-02,2.099999999999999922e-01,-1.000000000000000021e-02,0.000000000000000000e+00,7.295476273336297390e-02
4.015412260000000089e+01,1.162594148000000018e+02,5.954199999999999591e+02,2.942000000000000171e+01,8.599999999999999312e-02,2.099999999999999922e-01,-1.000000000000000021e-02,0.000000000000000000e+00,7.470009198535730588e-02
4.015412260000000089e+01,1.162594148000000018e+02,5.954199999999999591e+02,2.944399999999999906e+01,8.599999999999999312e-02,2.099999999999999922e-01,-1.000000000000000021e-02,0.000000000000000000e+00,7.574728953655389396e-02
4.015412270000000206e+01,1.162594146999999936e+02,5.954210000000000491e+02,2.947700000000000031e+01,8.699999999999999400e-02,2.099999999999999922e-01,-2.000000000000000042e-02,0.000000000000000000e+00,7.696902001294993190e-02
4.015412270000000206e+01,1.162594146999999936e+02,5.954220000000000255e+02,2.953600000000000136e+01,8.799999999999999489e-02,2.099999999999999922e-01,-2.000000000000000042e-02,0.000000000000000000e+00,7.958701389094142986e-02
4.015412280000000322e+01,1.162594146999999936e+02,5.954220000000000255e+02,2.955300000000000082e+01,8.799999999999999489e-02,2.099999999999999922e-01,-2.000000000000000042e-02,0.000000000000000000e+00,8.063421144213803182e-02
4.015412280000000322e+01,1.162594146999999936e+02,5.954230000000000018e+02,2.960000000000000142e+01,8.799999999999999489e-02,2.099999999999999922e-01,-2.000000000000000042e-02,0.000000000000000000e+00,8.325220532012951591e-02
4.015412289999999729e+01,1.162594146999999936e+02,5.954230000000000018e+02,2.961700000000000088e+01,8.799999999999999489e-02,2.099999999999999922e-01,-2.000000000000000042e-02,0.000000000000000000e+00,8.429940287132611787e-02
4.015412289999999729e+01,1.162594146999999936e+02,5.954230000000000018e+02,2.965200000000000102e+01,8.799999999999999489e-02,2.200000000000000011e-01,-2.000000000000000042e-02,0.000000000000000000e+00,8.587019919812101387e-02
4.015412299999999846e+01,1.162594145999999995e+02,5.954220000000000255e+02,2.969600000000000151e+01,8.799999999999999489e-02,2.200000000000000011e-01,-2.000000000000000042e-02,0.000000000000000000e+00,8.848819307611251184e-02
4.015412299999999846e+01,1.162594145999999995e+02,5.954220000000000255e+02,2.972800000000000153e+01,8.799999999999999489e-02,2.200000000000000011e-01,-2.000000000000000042e-02,0.000000000000000000e+00,8.988445647770797187e-02
4.015412309999999962e+01,1.162594145999999995e+02,5.954220000000000255e+02,2.975199999999999889e+01,8.799999999999999489e-02,2.200000000000000011e-01,-2.000000000000000042e-02,0.000000000000000000e+00,9.145525280450286787e-02
4.015412309999999962e+01,1.162594145999999995e+02,5.954210000000000491e+02,2.978800000000000026e+01,8.699999999999999400e-02,2.200000000000000011e-01,-2.000000000000000042e-02,0.000000000000000000e+00,9.285151620609832790e-02
4.015412320000000079e+01,1.162594145999999995e+02,5.954210000000000491e+02,2.982000000000000028e+01,8.699999999999999400e-02,2.200000000000000011e-01,-2.000000000000000042e-02,0.000000000000000000e+00,9.424777960769380181e-02
4.015412330000000196e+01,1.162594145999999995e+02,5.954210000000000491e+02,2.986400000000000077e+01,8.699999999999999400e-02,2.200000000000000011e-01,-2.000000000000000042e-02,0.000000000000000000e+00,9.686577348568528589e-02
4.015412330000000196e+01,1.162594145999999995e+02,5.954220000000000255e+02,2.989600000000000080e+01,8.799999999999999489e-02,2.300000000000000100e-01,-2.000000000000000042e-02,0.000000000000000000e+00,9.878563566287906772e-02
4.015412340000000313e+01,1.162594145000000054e+02,5.954220000000000255e+02,2.992399999999999949e+01,8.799999999999999489e-02,2.300000000000000100e-01,-2.000000000000000042e-02,0.000000000000000000e+00,9.965830028887620595e-02
4.015412349999999719e+01,1.162594145000000054e+02,5.954230000000000018e+02,2.995599999999999952e+01,8.799999999999999489e-02,2.300000000000000100e-01,-2.000000000000000042e-02,0.000000000000000000e+00,1.017526953912694099e-01
4.015412349999999719e+01,1.162594145000000054e+02,5.954230000000000018e+02,2.998400000000000176e+01,8.799999999999999489e-02,2.300000000000000100e-01,-2.000000000000000042e-02,0.000000000000000000e+00,1.031489587928648699e-01
4.015412359999999836e+01,1.162594145000000054e+02,5.954230000000000018e+02,3.002799999999999869e+01,8.899999999999999578e-02,2.300000000000000100e-01,-2.000000000000000042e-02,0.000000000000000000e+00,1.052433538952580738e-01
4.015412359999999836e+01,1.162594145000000054e+02,5.954230000000000018e+02,3.006400000000000006e+01,8.899999999999999578e-02,2.399999999999999911e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.064650843716540840e-01
4.015412369999999953e+01,1.162594145000000054e+02,5.954230000000000018e+02,3.009199999999999875e+01,8.899999999999999578e-02,2.399999999999999911e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.085594794740472879e-01
4.015412369999999953e+01,1.162594145000000054e+02,5.954230000000000018e+02,3.010800000000000054e+01,8.799999999999999489e-02,2.399999999999999911e-01,-1.000000000000000021e-02,1.000000000000000021e-02,1.092576111748450179e-01
4.015412380000000070e+01,1.162594145000000054e+02,5.954220000000000255e+02,3.015599999999999881e+01,8.799999999999999489e-02,2.399999999999999911e-01,-1.000000000000000021e-02,2.000000000000000042e-02,1.127482696788336819e-01
4.015412380000000070e+01,1.162594145000000054e+02,5.954220000000000255e+02,3.016400000000000148e+01,8.799999999999999489e-02,2.399999999999999911e-01,-1.000000000000000021e-02,2.000000000000000042e-02,1.136209343048308479e-01
4.015412400000000304e+01,1.162594145000000054e+02,5.954220000000000255e+02,3.023199999999999932e+01,8.799999999999999489e-02,2.399999999999999911e-01,-1.000000000000000021e-02,2.000000000000000042e-02,1.169370598836200897e-01
4.015412400000000304e+01,1.162594143999999972e+02,5.954230000000000018e+02,3.026000000000000156e+01,8.799999999999999489e-02,2.300000000000000100e-01,-1.000000000000000021e-02,1.000000000000000021e-02,1.179842574348166778e-01
4.015412409999999710e+01,1.162594143999999972e+02,5.954230000000000018e+02,3.029200000000000159e+01,8.899999999999999578e-02,2.399999999999999911e-01,-2.000000000000000042e-02,1.000000000000000021e-02,1.197295866868109959e-01
4.015412409999999710e+01,1.162594143999999972e+02,5.954230000000000018e+02,3.032400000000000162e+01,8.899999999999999578e-02,2.399999999999999911e-01,-2.000000000000000042e-02,1.000000000000000021e-02,1.209513171632070339e-01
4.015412409999999710e+01,1.162594143999999972e+02,5.954230000000000018e+02,3.035600000000000165e+01,8.899999999999999578e-02,2.300000000000000100e-01,-2.000000000000000042e-02,1.000000000000000021e-02,1.225221134900019299e-01
4.015412419999999827e+01,1.162594143999999972e+02,5.954230000000000018e+02,3.036799999999999855e+01,8.899999999999999578e-02,2.399999999999999911e-01,-2.000000000000000042e-02,1.000000000000000021e-02,1.232202451907996599e-01
4.015412429999999944e+01,1.162594143999999972e+02,5.954230000000000018e+02,3.044000000000000128e+01,8.899999999999999578e-02,2.399999999999999911e-01,-1.000000000000000021e-02,1.000000000000000021e-02,1.265363707695889017e-01
4.015412429999999944e+01,1.162594143999999972e+02,5.954230000000000018e+02,3.046000000000000085e+01,8.799999999999999489e-02,2.399999999999999911e-01,-2.000000000000000042e-02,2.000000000000000042e-02,1.288052987971815277e-01
4.015412440000000061e+01,1.162594143999999972e+02,5.954220000000000255e+02,3.050400000000000134e+01,8.799999999999999489e-02,2.399999999999999911e-01,-2.000000000000000042e-02,2.000000000000000042e-02,1.303760951239764099e-01
4.015412440000000061e+01,1.162594143999999972e+02,5.954220000000000255e+02,3.052400000000000091e+01,8.799999999999999489e-02,2.399999999999999911e-01,-2.000000000000000042e-02,2.000000000000000042e-02,1.312487597499735759e-01
4.015412450000000177e+01,1.162594143999999972e+02,5.954210000000000491e+02,3.055199999999999960e+01,8.699999999999999400e-02,2.300000000000000100e-01,-1.000000000000000021e-02,2.000000000000000042e-02,1.324704902263696138e-01
4.015412450000000177e+01,1.162594143999999972e+02,5.954210000000000491e+02,3.058399999999999963e+01,8.599999999999999312e-02,2.399999999999999911e-01,-1.000000000000000021e-02,2.000000000000000042e-02,1.340412865531644959e-01
4.015412469999999701e+01,1.162594143999999972e+02,5.954189999999999827e+02,3.063599999999999923e+01,8.500000000000000611e-02,2.399999999999999911e-01,-2.000000000000000042e-02,2.000000000000000042e-02,1.371828792067542879e-01
4.015412469999999701e+01,1.162594143999999972e+02,5.954189999999999827e+02,3.066000000000000014e+01,8.400000000000000522e-02,2.399999999999999911e-01,-1.000000000000000021e-02,2.000000000000000042e-02,1.385791426083497757e-01
4.015412469999999701e+01,1.162594143999999972e+02,5.954180000000000064e+02,3.067599999999999838e+01,8.400000000000000522e-02,2.399999999999999911e-01,-2.000000000000000042e-02,1.000000000000000021e-02,1.394518072343469139e-01
4.015412479999999817e+01,1.162594143999999972e+02,5.954180000000000064e+02,3.071999999999999886e+01,8.400000000000000522e-02,2.399999999999999911e-01,-2.000000000000000042e-02,1.000000000000000021e-02,1.415462023367401179e-01
4.015412489999999934e+01,1.162594143999999972e+02,5.954170000000000300e+02,3.076399999999999935e+01,8.300000000000000433e-02,2.300000000000000100e-01,-2.000000000000000042e-02,1.000000000000000021e-02,1.450368608407287818e-01
4.015412489999999934e+01,1.162594143999999972e+02,5.954170000000000300e+02,3.080000000000000071e+01,8.300000000000000433e-02,2.300000000000000100e-01,-2.000000000000000042e-02,1.000000000000000021e-02,1.457349925415265257e-01
4.015412510000000168e+01,1.162594143999999972e+02,5.954170000000000300e+02,3.083599999999999852e+01,8.200000000000000344e-02,2.300000000000000100e-01,-2.000000000000000042e-02,2.000000000000000042e-02,1.485275193447174458e-01
4.015412510000000168e+01,1.162594143999999972e+02,5.954170000000000300e+02,3.085600000000000165e+01,8.300000000000000433e-02,2.300000000000000100e-01,-2.000000000000000042e-02,2.000000000000000042e-02,1.494001839707146118e-01
4.015412520000000285e+01,1.162594143999999972e+02,5.954170000000000300e+02,3.088800000000000168e+01,8.300000000000000433e-02,2.300000000000000100e-01,-2.000000000000000042e-02,2.000000000000000042e-02,1.507964473723100718e-01
4.015412529999999691e+01,1.162594143000000031e+02,5.954170000000000300e+02,3.093199999999999861e+01,8.200000000000000344e-02,2.300000000000000100e-01,-2.000000000000000042e-02,2.000000000000000042e-02,1.527163095495038259e-01
4.015412529999999691e+01,1.162594143000000031e+02,5.954170000000000300e+02,3.094800000000000040e+01,8.200000000000000344e-02,2.300000000000000100e-01,-2.000000000000000042e-02,2.000000000000000042e-02,1.537635071007004417e-01
4.015412539999999808e+01,1.162594143000000031e+02,5.954170000000000300e+02,3.099599999999999866e+01,8.200000000000000344e-02,2.300000000000000100e-01,-2.000000000000000042e-02,1.000000000000000021e-02,1.562069680534924621e-01
4.015412549999999925e+01,1.162594143000000031e+02,5.954170000000000300e+02,3.102799999999999869e+01,8.200000000000000344e-02,2.300000000000000100e-01,-2.000000000000000042e-02,1.000000000000000021e-02,1.586504290062845379e-01
4.015412549999999925e+01,1.162594143000000031e+02,5.954170000000000300e+02,3.105999999999999872e+01,8.300000000000000433e-02,2.300000000000000100e-01,-2.000000000000000042e-02,1.000000000000000021e-02,1.595230936322817317e-01
4.015412560000000042e+01,1.162594143000000031e+02,5.954170000000000300e+02,3.109199999999999875e+01,8.300000000000000433e-02,2.300000000000000100e-01,-2.000000000000000042e-02,0.000000000000000000e+00,1.621410875102732019e-01
4.015412570000000159e+01,1.162594143000000031e+02,5.954180000000000064e+02,3.112000000000000099e+01,8.400000000000000522e-02,2.300000000000000100e-01,-2.000000000000000042e-02,0.000000000000000000e+00,1.637118838370681118e-01
4.015412570000000159e+01,1.162594143000000031e+02,5.954180000000000064e+02,3.115200000000000102e+01,8.400000000000000522e-02,2.300000000000000100e-01,-2.000000000000000042e-02,0.000000000000000000e+00,1.640609496874669837e-01
4.015412580000000276e+01,1.162594143000000031e+02,5.954180000000000064e+02,3.119600000000000151e+01,8.400000000000000522e-02,2.200000000000000011e-01,-2.000000000000000042e-02,0.000000000000000000e+00,1.666789435654584817e-01
4.015412589999999682e+01,1.162594143000000031e+02,5.954189999999999827e+02,3.122800000000000153e+01,8.500000000000000611e-02,2.200000000000000011e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.679006740418544918e-01
4.015412599999999799e+01,1.162594143000000031e+02,5.954199999999999591e+02,3.125600000000000023e+01,8.500000000000000611e-02,2.200000000000000011e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.692969374434499519e-01
4.015412599999999799e+01,1.162594143000000031e+02,5.954199999999999591e+02,3.128800000000000026e+01,8.599999999999999312e-02,2.200000000000000011e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.705186679198459621e-01
4.015412599999999799e+01,1.162594143000000031e+02,5.954210000000000491e+02,3.130399999999999849e+01,8.599999999999999312e-02,2.200000000000000011e-01,-1.000000000000000021e-02,-1.000000000000000021e-02,1.717403983962420277e-01
4.015412620000000032e+01,1.162594143000000031e+02,5.954220000000000255e+02,3.137199999999999989e+01,8.799999999999999489e-02,2.200000000000000011e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.747074581246323977e-01
4.015412620000000032e+01,1.162594143000000031e+02,5.954230000000000018e+02,3.139600000000000080e+01,8.899999999999999578e-02,2.200000000000000011e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.759291886010284078e-01
4.015412630000000149e+01,1.162594143000000031e+02,5.954239999999999782e+02,3.143599999999999994e+01,8.999999999999999667e-02,2.200000000000000011e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.776745178530227398e-01
4.015412630000000149e+01,1.162594143000000031e+02,5.954239999999999782e+02,3.146799999999999997e+01,8.999999999999999667e-02,2.200000000000000011e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.788962483294187777e-01
4.015412630000000149e+01,1.162594143000000031e+02,5.954239999999999782e+02,3.147599999999999909e+01,8.999999999999999667e-02,2.200000000000000011e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.794198471050170440e-01
4.015412649999999672e+01,1.162594143000000031e+02,5.954239999999999782e+02,3.153200000000000003e+01,8.999999999999999667e-02,2.200000000000000011e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.836086373098034519e-01
4.015412659999999789e+01,1.162594143000000031e+02,5.954249999999999545e+02,3.155999999999999872e+01,8.999999999999999667e-02,2.200000000000000011e-01,-1.000000000000000021e-02,0.000000000000000000e+00,1.848303677861994898e-01
4.015412659999999789e+01,1.162594143000000031e+02,5.954249999999999545e+02,3.159199999999999875e+01,9.099999999999999756e-02,2.200000000000000011e-01,0.000000000000000000e+00,1.000000000000000021e-02,1.867502299633932439e-01
4.015412669999999906e+01,1.162594143000000031e+02,5.954260000000000446e+02,3.162399999999999878e+01,9.099999999999999756e-02,2.200000000000000011e-01,0.000000000000000000e+00,1.000000000000000021e-02,1.890191579909858977e-01
4.015412680000000023e+01,1.162594143000000031e+02,5.954260000000000446e+02,3.165200000000000102e+01,9.099999999999999756e-02,2.200000000000000011e-01,0.000000000000000000e+00,1.000000000000000021e-02,1.900663555421825135e-01
