9.991105794906616211e-01,4.038725048303604126e-03,5.592728499323129654e-03,4.159885644912719727e-02
9.990834593772888184e-01,4.152281209826469421e-03,5.540925543755292892e-03,4.224359989166259766e-02
9.990553855895996094e-01,4.179178271442651749e-03,5.448584910482168198e-03,4.290936142206192017e-02
9.989882111549377441e-01,4.244967363774776459e-03,5.211317911744117737e-03,4.446756839752197266e-02
9.989681839942932129e-01,4.355220124125480652e-03,5.053088534623384476e-03,4.492475092411041260e-02
9.989299774169921875e-01,4.427121486514806747e-03,4.900894127786159515e-03,4.577501863241195679e-02
9.988992214202880859e-01,4.466583952307701111e-03,4.853204824030399323e-03,4.644249379634857178e-02
9.988616108894348145e-01,4.574805963784456253e-03,4.710352513939142227e-03,4.724986478686332703e-02
9.988051652908325195e-01,4.633138421922922134e-03,4.681130871176719666e-03,4.842421412467956543e-02
9.987539649009704590e-01,4.680526442825794220e-03,4.555479157716035843e-03,4.947665333747863770e-02
9.987232089042663574e-01,4.726156126707792282e-03,4.457714501768350601e-03,5.009941756725311279e-02
9.986842274665832520e-01,4.746862687170505524e-03,4.349243827164173126e-03,5.087726190686225891e-02
9.986403584480285645e-01,4.832848440855741501e-03,4.217193927615880966e-03,5.173292383551597595e-02
9.985789656639099121e-01,4.914962686598300934e-03,4.081294871866703033e-03,5.290841311216354370e-02
9.985560774803161621e-01,4.874771460890769958e-03,4.042498767375946045e-03,5.334563925862312317e-02
9.984881281852722168e-01,4.918700549751520157e-03,3.907804377377033234e-03,5.460764095187187195e-02
9.984819889068603516e-01,4.936227109283208847e-03,3.913741093128919601e-03,5.471888184547424316e-02
9.983843564987182617e-01,5.141580943018198013e-03,3.910936880856752396e-03,5.645269900560379028e-02
9.983465671539306641e-01,5.204638466238975525e-03,3.824403509497642517e-03,5.711871385574340820e-02
9.982649087905883789e-01,5.493497475981712341e-03,3.690457902848720551e-03,5.851015821099281311e-02
9.982400536537170410e-01,5.511364433914422989e-03,3.504286520183086395e-03,5.894339084625244141e-02
9.981883168220520020e-01,5.567338783293962479e-03,3.420176915824413300e-03,5.981217324733734131e-02
9.981469511985778809e-01,5.536628887057304382e-03,3.533710958436131477e-03,6.049435958266258240e-02
9.981034994125366211e-01,5.495257209986448288e-03,3.567377105355262756e-03,6.120849028229713440e-02
9.980719685554504395e-01,5.466402973979711533e-03,3.560799639672040939e-03,6.172339618206024170e-02
9.979677796363830566e-01,5.480818916112184525e-03,3.528623841702938080e-03,6.338749825954437256e-02
9.979048967361450195e-01,5.593997891992330551e-03,3.463605884462594986e-03,6.436289846897125244e-02
9.978477358818054199e-01,5.629178602248430252e-03,3.323899116367101669e-03,6.524682790040969849e-02
9.978153705596923828e-01,5.615849513560533524e-03,3.343161661177873611e-03,6.574042886495590210e-02
9.977790713310241699e-01,5.632083397358655930e-03,3.252113470807671547e-03,6.629187613725662231e-02
9.977272748947143555e-01,5.534462630748748779e-03,3.191775875166058540e-03,6.707912683486938477e-02
9.976286888122558594e-01,5.523187108337879181e-03,3.164442023262381554e-03,6.853235512971878052e-02
9.975806474685668945e-01,5.598256364464759827e-03,3.146575530990958214e-03,6.922195106744766235e-02
9.975492358207702637e-01,5.667400080710649490e-03,3.060112940147519112e-03,6.967166811227798462e-02
9.974687695503234863e-01,5.674260668456554413e-03,2.963847946375608444e-03,7.081844657659530640e-02
9.973354339599609375e-01,5.572360940277576447e-03,2.994100563228130341e-03,7.267825305461883545e-02
9.973140954971313477e-01,5.536325741559267044e-03,2.921062987297773361e-03,7.297542691230773926e-02
9.972157478332519531e-01,5.506913177669048309e-03,2.862094435840845108e-03,7.431285828351974487e-02
9.971819519996643066e-01,5.614555440843105316e-03,2.838808344677090645e-03,7.475712150335311890e-02
9.971239566802978516e-01,5.524239968508481979e-03,2.659564139321446419e-03,7.553952187299728394e-02
9.970428347587585449e-01,5.780138075351715088e-03,2.577153500169515610e-03,7.658778131008148193e-02
9.970147013664245605e-01,5.818411242216825485e-03,2.558616455644369125e-03,7.694989442825317383e-02
9.969190359115600586e-01,5.868900101631879807e-03,2.413761336356401443e-03,7.818023860454559326e-02
9.968218207359313965e-01,5.952473729848861694e-03,2.348178531974554062e-03,7.940611988306045532e-02
9.967895150184631348e-01,5.924554076045751572e-03,2.357725054025650024e-03,7.981344312429428101e-02
9.966818094253540039e-01,5.911527667194604874e-03,2.285520546138286591e-03,8.114888519048690796e-02
9.966288805007934570e-01,5.827257875353097916e-03,2.204049378633499146e-03,8.180432766675949097e-02
9.966056346893310547e-01,5.783027969300746918e-03,2.109239576384425163e-03,8.209405094385147095e-02
9.965177774429321289e-01,5.673020612448453903e-03,2.084888983517885208e-03,8.316235989332199097e-02
9.964433312416076660e-01,5.641676485538482666e-03,1.976012485101819038e-03,8.405420184135437012e-02
9.963996410369873047e-01,5.681296344846487045e-03,1.939862617291510105e-03,8.456899970769882202e-02
9.963218569755554199e-01,5.723643582314252853e-03,1.694486942142248154e-03,8.548224717378616333e-02
9.962958693504333496e-01,5.672881379723548889e-03,1.698121661320328712e-03,8.578827232122421265e-02
9.961565732955932617e-01,5.752610042691230774e-03,1.560204778797924519e-03,8.738841116428375244e-02
9.961060285568237305e-01,5.790799856185913086e-03,1.474219840019941330e-03,8.796084672212600708e-02
9.960334897041320801e-01,5.712443497031927109e-03,1.384156523272395134e-03,8.878590911626815796e-02
9.959849715232849121e-01,5.700204521417617798e-03,1.365909236483275890e-03,8.932889252901077271e-02
9.959720969200134277e-01,5.706037860363721848e-03,1.375270774587988853e-03,8.947210013866424561e-02
9.957665801048278809e-01,5.769921001046895981e-03,1.352662337012588978e-03,9.172727912664413452e-02
9.957149624824523926e-01,5.818119738250970840e-03,1.246745348908007145e-03,9.228496253490447998e-02
9.955928921699523926e-01,5.668695084750652313e-03,1.254420261830091476e-03,9.360189735889434814e-02
9.955172538757324219e-01,5.705284420400857925e-03,1.178923179395496845e-03,9.440037608146667480e-02
9.954647421836853027e-01,5.763945169746875763e-03,1.284719328396022320e-03,9.494885802268981934e-02
9.954107403755187988e-01,5.679895170032978058e-03,1.401843735948204994e-03,9.551609307527542114e-02
9.952972531318664551e-01,5.643886048346757889e-03,1.410198281519114971e-03,9.669333696365356445e-02
9.952543973922729492e-01,5.702810827642679214e-03,1.402681577019393444e-03,9.712985903024673462e-02
9.952443242073059082e-01,5.701963789761066437e-03,1.422118628397583961e-03,9.723348915576934814e-02
9.950464963912963867e-01,5.747456569224596024e-03,1.427690847776830196e-03,9.923449158668518066e-02
9.949841499328613281e-01,5.675061140209436417e-03,1.471698400564491749e-03,9.986077249050140381e-02
9.948552846908569336e-01,5.533645860850811005e-03,1.500944723375141621e-03,1.011445820331573486e-01
9.948143362998962402e-01,5.605221260339021683e-03,1.422943430952727795e-03,1.015439480543136597e-01
9.946999549865722656e-01,5.640696734189987183e-03,1.273063477128744125e-03,1.026581451296806335e-01
9.946210384368896484e-01,5.776495207101106644e-03,1.312535023316740990e-03,1.034117788076400757e-01
9.944542050361633301e-01,5.876047536730766296e-03,1.324590761214494705e-03,1.049986183643341064e-01
9.943819642066955566e-01,5.882465746253728867e-03,1.368769444525241852e-03,1.056794449687004089e-01
9.942687153816223145e-01,5.789725575596094131e-03,1.227587810717523098e-03,1.067465767264366150e-01
9.942123889923095703e-01,5.731293000280857086e-03,1.149859279394149780e-03,1.072737649083137512e-01
9.942023754119873047e-01,5.728105548769235611e-03,1.172775751911103725e-03,1.073666140437126160e-01
9.940556883811950684e-01,5.675922613590955734e-03,1.187189365737140179e-03,1.087186038494110107e-01
9.938954710960388184e-01,5.650758743286132812e-03,1.054249238222837448e-03,1.101762503385543823e-01
9.938310384750366211e-01,5.650740582495927811e-03,9.989708196371793747e-04,1.107564792037010193e-01
9.937238693237304688e-01,5.719309207051992416e-03,9.251977899111807346e-04,1.117112711071968079e-01
9.936765432357788086e-01,5.751866381615400314e-03,9.288515429943799973e-04,1.121297031641006470e-01
9.935031533241271973e-01,5.826703272759914398e-03,7.586220162920653820e-04,1.136530339717864990e-01
9.934611320495605469e-01,5.790821742266416550e-03,7.994071929715573788e-04,1.140215545892715454e-01
9.933400154113769531e-01,5.645318422466516495e-03,7.194963400252163410e-04,1.150798574090003967e-01
9.932204484939575195e-01,5.609463900327682495e-03,6.712146569043397903e-04,1.161088123917579651e-01
9.931411743164062500e-01,5.545303225517272949e-03,6.520674796774983406e-04,1.167888343334197998e-01
9.930838346481323242e-01,5.472427699714899063e-03,5.968719488009810448e-04,1.172786802053451538e-01
9.929632544517517090e-01,5.546969361603260040e-03,6.208415725268423557e-04,1.182921901345252991e-01
9.928020834922790527e-01,5.670093931257724762e-03,7.050369167700409889e-04,1.196305528283119202e-01
9.927253723144531250e-01,5.596614442765712738e-03,7.722421432845294476e-04,1.202680990099906921e-01
9.926449060440063477e-01,5.618379916995763779e-03,8.286933298222720623e-04,1.209287047386169434e-01
9.925129413604736328e-01,5.678669083863496780e-03,8.404419058933854103e-04,1.220050826668739319e-01
9.923955798149108887e-01,5.797985009849071503e-03,8.237215806730091572e-04,1.229507476091384888e-01
9.922378063201904297e-01,5.662796087563037872e-03,8.251979015767574310e-04,1.242238581180572510e-01
9.920790195465087891e-01,5.693843588232994080e-03,5.426459829322993755e-04,1.254848539829254150e-01
9.920389056205749512e-01,5.627743434160947800e-03,5.616422859020531178e-04,1.258054226636886597e-01
9.918851256370544434e-01,5.658934358507394791e-03,7.600351818837225437e-04,1.270089000463485718e-01
9.918690919876098633e-01,5.654472392052412033e-03,7.669234764762222767e-04,1.271350681781768799e-01
9.917663931846618652e-01,5.610652267932891846e-03,8.260608883574604988e-04,1.279351562261581421e-01
9.915983080863952637e-01,5.621914751827716827e-03,8.279641042463481426e-04,1.292302012443542480e-01
9.914768338203430176e-01,5.627792794257402420e-03,8.839830989018082619e-04,1.301587224006652832e-01
9.913486242294311523e-01,5.819850601255893707e-03,9.177293977700173855e-04,1.311230510473251343e-01
9.912430047988891602e-01,5.845334380865097046e-03,9.550172253511846066e-04,1.319179385900497437e-01
9.911660552024841309e-01,5.877274554222822189e-03,9.913711110129952431e-04,1.324927210807800293e-01
9.911166429519653320e-01,5.983163136988878250e-03,1.000729505904018879e-03,1.328566819429397583e-01
9.909123182296752930e-01,6.002235226333141327e-03,9.326222352683544159e-04,1.343724280595779419e-01
9.908627867698669434e-01,5.907155107706785202e-03,9.810386691242456436e-04,1.347410827875137329e-01
9.907041788101196289e-01,6.148183718323707581e-03,9.830916533246636391e-04,1.358916163444519043e-01
9.905532002449035645e-01,6.207589991390705109e-03,9.391041239723563194e-04,1.369857490062713623e-01
9.905018806457519531e-01,6.241424009203910828e-03,9.406125172972679138e-04,1.373542398214340210e-01
9.903931617736816406e-01,6.165591534227132797e-03,1.011446584016084671e-03,1.381396353244781494e-01
9.902502298355102539e-01,6.175760179758071899e-03,8.942035492509603500e-04,1.391604393720626831e-01
9.900938272476196289e-01,6.086007691919803619e-03,9.611865389160811901e-04,1.402726769447326660e-01
9.900397062301635742e-01,6.021750625222921371e-03,1.039181719534099102e-03,1.406565159559249878e-01
9.898445010185241699e-01,5.721562076359987259e-03,1.003395649604499340e-03,1.420362293720245361e-01
9.897482395172119141e-01,5.653868429362773895e-03,1.007078099064528942e-03,1.427076160907745361e-01
9.895757436752319336e-01,5.677820648998022079e-03,1.155389007180929184e-03,1.438968777656555176e-01
9.895164370536804199e-01,5.597519688308238983e-03,1.198603422380983829e-03,1.443072408437728882e-01
9.893481135368347168e-01,5.483539775013923645e-03,1.111022895202040672e-03,1.454613804817199707e-01
9.892890453338623047e-01,5.545055493712425232e-03,1.099489862099289894e-03,1.458605974912643433e-01
9.891018271446228027e-01,5.483699962496757507e-03,1.274340553209185600e-03,1.471254825592041016e-01
9.890257716178894043e-01,5.485283676534891129e-03,1.330453553237020969e-03,1.476354449987411499e-01
9.887738823890686035e-01,5.385567434132099152e-03,1.527960179373621941e-03,1.493150740861892700e-01
9.887130856513977051e-01,5.361240822821855545e-03,1.637973007746040821e-03,1.497170478105545044e-01
9.885210990905761719e-01,5.556247197091579437e-03,1.655015745200216770e-03,1.509718298912048340e-01
9.884735345840454102e-01,5.576783791184425354e-03,1.704848837107419968e-03,1.512815654277801514e-01
9.883416891098022461e-01,5.519797559827566147e-03,1.858964096754789352e-03,1.521410048007965088e-01
9.880838990211486816e-01,5.689103156328201294e-03,1.944079645909368992e-03,1.537992358207702637e-01
9.880225658416748047e-01,5.719167646020650864e-03,1.966554671525955200e-03,1.541910022497177124e-01
9.879252314567565918e-01,5.716448184102773666e-03,1.994732301682233810e-03,1.548130363225936890e-01
9.877243638038635254e-01,5.710741505026817322e-03,1.973098609596490860e-03,1.560905873775482178e-01
9.876132607460021973e-01,5.665996577590703964e-03,1.920764800161123276e-03,1.567940413951873779e-01
9.874613285064697266e-01,5.555693991482257843e-03,1.953251427039504051e-03,1.577516645193099976e-01
9.872606396675109863e-01,5.548062268644571304e-03,2.090125577524304390e-03,1.590011715888977051e-01
9.871484041213989258e-01,5.524305626749992371e-03,2.076272154226899147e-03,1.596977561712265015e-01
9.870483279228210449e-01,5.475601181387901306e-03,2.291975542902946472e-03,1.603134423494338989e-01
9.869837164878845215e-01,5.574164446443319321e-03,2.246295567601919174e-03,1.607080996036529541e-01
9.867365956306457520e-01,5.593190900981426239e-03,2.305988920852541924e-03,1.622174084186553955e-01
9.866110682487487793e-01,5.629540421068668365e-03,2.485971897840499878e-03,1.629747599363327026e-01
9.865064024925231934e-01,5.622050724923610687e-03,2.569431904703378677e-03,1.636058390140533447e-01
9.862290024757385254e-01,5.536742508411407471e-03,2.643517684191465378e-03,1.652721762657165527e-01
9.861713051795959473e-01,5.450362805277109146e-03,2.589182928204536438e-03,1.656197160482406616e-01
9.859936237335205078e-01,5.424337927252054214e-03,2.737176371738314629e-03,1.666724383831024170e-01
9.858525991439819336e-01,5.384371150285005569e-03,2.792062936350703239e-03,1.675052791833877563e-01
9.857425093650817871e-01,5.326251499354839325e-03,2.794890198856592178e-03,1.681532114744186401e-01
9.856495857238769531e-01,5.276794079691171646e-03,2.832499798387289047e-03,1.686982661485671997e-01
9.853651523590087891e-01,5.281263031065464020e-03,2.807305194437503815e-03,1.703523099422454834e-01
9.853278994560241699e-01,5.343706812709569931e-03,2.807158278301358223e-03,1.705651432275772095e-01
9.852925539016723633e-01,5.339664872735738754e-03,2.802779199555516243e-03,1.707700192928314209e-01
9.850115180015563965e-01,5.408900789916515350e-03,2.811245620250701904e-03,1.723809987306594849e-01
9.848412871360778809e-01,5.484765395522117615e-03,2.944934181869029999e-03,1.733464896678924561e-01
9.847263097763061523e-01,5.488560535013675690e-03,2.935031428933143616e-03,1.739981770515441895e-01
9.846209287643432617e-01,5.486413370817899704e-03,2.834033453837037086e-03,1.745955497026443481e-01
9.843792915344238281e-01,5.492534954100847244e-03,2.804906107485294342e-03,1.759528219699859619e-01
9.842976927757263184e-01,5.562529899179935455e-03,2.850016346201300621e-03,1.764057576656341553e-01
9.841287732124328613e-01,5.477407015860080719e-03,2.887615235522389412e-03,1.773477196693420410e-01
9.839600920677185059e-01,5.685642361640930176e-03,2.807286102324724197e-03,1.782766729593276978e-01
9.838361740112304688e-01,5.675565451383590698e-03,2.810806501656770706e-03,1.789589524269104004e-01
9.836767315864562988e-01,5.694540683180093765e-03,2.704732352867722511e-03,1.798342764377593994e-01
9.834920167922973633e-01,5.759857594966888428e-03,2.654177602380514145e-03,1.808401346206665039e-01
9.832992553710937500e-01,5.715106613934040070e-03,2.706423169001936913e-03,1.818866580724716187e-01
9.831770062446594238e-01,5.730433389544487000e-03,2.718723379075527191e-03,1.825451105833053589e-01
9.829892516136169434e-01,5.889982916414737701e-03,2.599966945126652718e-03,1.835504770278930664e-01
9.828412532806396484e-01,5.915382411330938339e-03,2.545284340158104897e-03,1.843409538269042969e-01
9.828022718429565430e-01,5.958721041679382324e-03,2.540702233090996742e-03,1.845476329326629639e-01
9.824936985969543457e-01,5.946194287389516830e-03,2.281017135828733444e-03,1.861875206232070923e-01
9.824081659317016602e-01,5.921435076743364334e-03,2.263435628265142441e-03,1.866387724876403809e-01
9.821097850799560547e-01,5.877599585801362991e-03,2.209337893873453140e-03,1.882046610116958618e-01
9.820137023925781250e-01,5.886217579245567322e-03,2.226566895842552185e-03,1.887051463127136230e-01
9.818688035011291504e-01,5.953943356871604919e-03,2.258544787764549255e-03,1.894546449184417725e-01
9.817816019058227539e-01,5.931029561907052994e-03,2.302758395671844482e-03,1.899065077304840088e-01
9.815446138381958008e-01,5.890452768653631210e-03,2.150546060875058174e-03,1.911305189132690430e-01
9.812865853309631348e-01,5.809778347611427307e-03,2.304586814716458321e-03,1.924517452716827393e-01
9.812456965446472168e-01,5.812349729239940643e-03,2.276897430419921875e-03,1.926602870225906372e-01
9.810496568679809570e-01,5.703787319362163544e-03,2.204590011388063431e-03,1.936599910259246826e-01
9.808951616287231445e-01,5.771773401647806168e-03,2.123901154845952988e-03,1.944400668144226074e-01
9.807205796241760254e-01,5.719863343983888626e-03,2.102550817653536797e-03,1.953205317258834839e-01
9.804771542549133301e-01,5.612222943454980850e-03,2.196446293964982033e-03,1.965409815311431885e-01
9.804228544235229492e-01,5.651623476296663284e-03,2.184689976274967194e-03,1.968102753162384033e-01
9.801570177078247070e-01,5.692404229193925858e-03,2.096803858876228333e-03,1.981300711631774902e-01
9.800990223884582520e-01,5.760152824223041534e-03,2.050023991614580154e-03,1.984151750802993774e-01
9.798432588577270508e-01,5.708849523216485977e-03,2.083216328173875809e-03,1.996752172708511353e-01
9.797211289405822754e-01,5.699161440134048462e-03,1.991041935980319977e-03,2.002753466367721558e-01
9.795888066291809082e-01,5.693860817700624466e-03,1.894578803330659866e-03,2.009226381778717041e-01
9.792051315307617188e-01,5.609077401459217072e-03,2.010792726650834084e-03,2.027854323387145996e-01
9.790629744529724121e-01,5.767975468188524246e-03,2.102078869938850403e-03,2.034650295972824097e-01
9.788763523101806641e-01,5.846898537129163742e-03,2.092977054417133331e-03,2.043589353561401367e-01
9.787754416465759277e-01,5.855565425008535385e-03,2.062672981992363930e-03,2.048417776823043823e-01
9.785591363906860352e-01,5.886949598789215088e-03,2.107200212776660919e-03,2.058712542057037354e-01
9.783056378364562988e-01,5.830859299749135971e-03,2.278572646901011467e-03,2.070724070072174072e-01
9.780808091163635254e-01,5.897224415093660355e-03,2.331924624741077423e-03,2.081291973590850830e-01
9.778853654861450195e-01,5.919801071286201477e-03,2.540579531341791153e-03,2.090426385402679443e-01
9.777460098266601562e-01,5.989735014736652374e-03,2.606743481010198593e-03,2.096904069185256958e-01
9.776779413223266602e-01,6.019349675625562668e-03,2.581644803285598755e-03,2.100071012973785400e-01
9.774966835975646973e-01,5.954734049737453461e-03,2.440931741148233414e-03,2.108529061079025269e-01
9.771344661712646484e-01,6.092199590057134628e-03,2.339992905035614967e-03,2.125218361616134644e-01
9.770731925964355469e-01,6.114354357123374939e-03,2.408169908449053764e-03,2.128026336431503296e-01
9.768322110176086426e-01,6.098214536905288696e-03,2.394127892330288887e-03,2.139065116643905640e-01
9.767664670944213867e-01,6.030434276908636093e-03,2.378338249400258064e-03,2.142083942890167236e-01
9.765939116477966309e-01,6.019208580255508423e-03,2.284703776240348816e-03,2.149953246116638184e-01
9.763368964195251465e-01,5.977251101285219193e-03,2.338860183954238892e-03,2.161599546670913696e-01
9.762091636657714844e-01,6.060538347810506821e-03,2.419356256723403931e-03,2.167329192161560059e-01
9.759510755538940430e-01,6.057909224182367325e-03,2.480092924088239670e-03,2.178913056850433350e-01
9.757548570632934570e-01,5.978916306048631668e-03,2.404008992016315460e-03,2.187714874744415283e-01
9.756237268447875977e-01,6.016067229211330414e-03,2.437655348330736160e-03,2.193541675806045532e-01
9.753834605216979980e-01,5.998227745294570923e-03,2.535586245357990265e-03,2.204194962978363037e-01
9.751473069190979004e-01,5.956020206212997437e-03,2.518569817766547203e-03,2.214632481336593628e-01
9.749200344085693359e-01,5.840487312525510788e-03,2.496738685294985771e-03,2.224646508693695068e-01
9.748933911323547363e-01,5.844579543918371201e-03,2.512176986783742905e-03,2.225815951824188232e-01
9.746965765953063965e-01,5.806250032037496567e-03,2.532896585762500763e-03,2.234424054622650146e-01
9.744731783866882324e-01,5.797870922833681107e-03,2.565070521086454391e-03,2.244145423173904419e-01
9.742460846900939941e-01,5.822692066431045532e-03,2.441794378682971001e-03,2.253991663455963135e-01
9.740708470344543457e-01,5.885027348995208740e-03,2.426380990073084831e-03,2.261537313461303711e-01
9.737951755523681641e-01,5.847887601703405380e-03,2.502579940482974052e-03,2.273379266262054443e-01
9.737378954887390137e-01,5.748386960476636887e-03,2.538420958444476128e-03,2.275854796171188354e-01
9.734562635421752930e-01,5.622118245810270309e-03,2.555491402745246887e-03,2.287901639938354492e-01
9.732843041419982910e-01,5.613911431282758713e-03,2.595956204459071159e-03,2.295201420783996582e-01
9.729191064834594727e-01,5.511887371540069580e-03,2.717400202527642250e-03,2.310640364885330200e-01
9.728248715400695801e-01,5.482757464051246643e-03,2.852174686267971992e-03,2.314599752426147461e-01
9.725584387779235840e-01,5.535337608307600021e-03,2.916833385825157166e-03,2.325748950242996216e-01
9.724811315536499023e-01,5.548740737140178680e-03,2.907046815380454063e-03,2.328973114490509033e-01
9.721983671188354492e-01,5.431971047073602676e-03,2.943198662251234055e-03,2.340773642063140869e-01
9.720387458801269531e-01,5.377416964620351791e-03,2.883573528379201889e-03,2.347415536642074585e-01
9.718427062034606934e-01,5.356524139642715454e-03,2.804898191243410110e-03,2.355529963970184326e-01
