0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000756549835205078e+01,3.998439311981201172e+00,4.812287807464599609e+00
1.000756549835205078e+01,3.998439311981201172e+00,4.812287807464599609e+00
1.000813007354736328e+01,3.998294353485107422e+00,4.810237884521484375e+00
1.000858688354492188e+01,3.998191595077514648e+00,4.808835983276367188e+00
1.000916194915771484e+01,3.998088121414184570e+00,4.807489395141601562e+00
1.000986576080322266e+01,3.997969150543212891e+00,4.806154727935791016e+00
1.001069545745849609e+01,3.997833251953125000e+00,4.804834365844726562e+00
1.001224327087402344e+01,3.997594594955444336e+00,4.802796840667724609e+00
1.001342678070068359e+01,3.997411251068115234e+00,4.801476001739501953e+00
1.001473617553710938e+01,3.997198820114135742e+00,4.800175666809082031e+00
1.001616954803466797e+01,3.996959209442138672e+00,4.798896789550781250e+00
1.001772499084472656e+01,3.996696233749389648e+00,4.797640323638916016e+00
1.002019309997558594e+01,3.996268033981323242e+00,4.795857906341552734e+00
1.002197551727294922e+01,3.995951652526855469e+00,4.794697761535644531e+00
1.002392959594726562e+01,3.995606899261474609e+00,4.793522357940673828e+00
1.002599525451660156e+01,3.995250225067138672e+00,4.792371749877929688e+00
1.002824306488037109e+01,3.994863033294677734e+00,4.791209697723388672e+00
1.003038024902343750e+01,3.994488954544067383e+00,4.790179252624511719e+00
1.003404045104980469e+01,3.993835449218750000e+00,4.788555622100830078e+00
1.003650093078613281e+01,3.993386268615722656e+00,4.787548065185546875e+00
1.003905677795410156e+01,3.992912769317626953e+00,4.786563396453857422e+00
1.004179573059082031e+01,3.992401838302612305e+00,4.785570144653320312e+00
1.004454040527343750e+01,3.991888284683227539e+00,4.784631252288818359e+00
1.004882526397705078e+01,3.991076946258544922e+00,4.783263683319091797e+00
1.005189228057861328e+01,3.990485668182373047e+00,4.782349586486816406e+00
1.005494880676269531e+01,3.989887714385986328e+00,4.781486034393310547e+00
1.005809020996093750e+01,3.989264488220214844e+00,4.780643463134765625e+00
1.006142425537109375e+01,3.988600254058837891e+00,4.779794692993164062e+00
1.006641960144042969e+01,3.987610578536987305e+00,4.778599739074707031e+00
1.006984901428222656e+01,3.986942768096923828e+00,4.777827262878417969e+00
1.007347583770751953e+01,3.986247539520263672e+00,4.777048587799072266e+00
1.007718372344970703e+01,3.985548019409179688e+00,4.776289463043212891e+00
1.008084964752197266e+01,3.984863996505737305e+00,4.775572299957275391e+00
1.008471488952636719e+01,3.984142303466796875e+00,4.774850368499755859e+00
1.009059429168701172e+01,3.983040094375610352e+00,4.773813724517822266e+00
1.009465026855468750e+01,3.982278585433959961e+00,4.773138046264648438e+00
1.009851264953613281e+01,3.981558561325073242e+00,4.772521495819091797e+00
1.010271167755126953e+01,3.980781316757202148e+00,4.771879196166992188e+00
1.010684394836425781e+01,3.980020046234130859e+00,4.771273612976074219e+00
1.011330699920654297e+01,3.978837728500366211e+00,4.770374298095703125e+00
1.011760425567626953e+01,3.978060245513916016e+00,4.769805908203125000e+00
1.012196445465087891e+01,3.977275371551513672e+00,4.769251346588134766e+00
