0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.015412039999999649e+01,1.162594152000000065e+02,5.953429999999999609e+02,1.660399999999999920e+01,-1.000000000000000021e-03,1.000000000000000021e-02,0.000000000000000000e+00,-2.000000000000000042e-02,-3.141592653589912569e-03
4.015412039999999649e+01,1.162594152000000065e+02,5.953429999999999609e+02,1.660399999999999920e+01,-1.000000000000000021e-03,1.000000000000000021e-02,0.000000000000000000e+00,-2.000000000000000042e-02,-3.141592653589912569e-03
4.015412039999999649e+01,1.162594152000000065e+02,5.953440000000000509e+02,1.664399999999999835e+01,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,-2.000000000000000042e-02,-3.316125578789186346e-03
4.015412039999999649e+01,1.162594152000000065e+02,5.953460000000000036e+02,1.668400000000000105e+01,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000042e-02,-2.967059728390637925e-03
4.015412039999999649e+01,1.162594152000000065e+02,5.953479999999999563e+02,1.670400000000000063e+01,3.000000000000000062e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000042e-02,-2.792526803191363715e-03
4.015412039999999649e+01,1.162594152000000065e+02,5.953500000000000227e+02,1.674399999999999977e+01,4.000000000000000083e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000042e-02,-2.443460952791823033e-03
4.015412039999999649e+01,1.162594152000000065e+02,5.953509999999999991e+02,1.676399999999999935e+01,5.000000000000000104e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000042e-02,-2.268928027592548823e-03
4.015412030000000243e+01,1.162594152000000065e+02,5.953540000000000418e+02,1.682400000000000162e+01,8.000000000000000167e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000042e-02,-1.570796326794459937e-03
4.015412030000000243e+01,1.162594152000000065e+02,5.953540000000000418e+02,1.684400000000000119e+01,8.999999999999999320e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000042e-02,-1.047197551196637306e-03
4.015412030000000243e+01,1.162594152000000065e+02,5.953559999999999945e+02,1.688400000000000034e+01,1.099999999999999936e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000042e-02,-3.490658503985484204e-04
4.015412030000000243e+01,1.162594152000000065e+02,5.953569999999999709e+02,1.690399999999999991e+01,1.200000000000000025e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000021e-02,-1.745329251992742102e-04
4.015412030000000243e+01,1.162594152000000065e+02,5.953590000000000373e+02,1.694399999999999906e+01,1.400000000000000029e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000021e-02,6.981317007977318580e-04
4.015412030000000243e+01,1.162594152000000065e+02,5.953590000000000373e+02,1.696399999999999864e+01,1.400000000000000029e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.047197551196597624e-03
4.015412030000000243e+01,1.162594152000000065e+02,5.953609999999999900e+02,1.702400000000000091e+01,1.499999999999999944e-02,-1.000000000000000021e-02,0.000000000000000000e+00,-1.000000000000000021e-02,2.094395102393195249e-03
4.015412030000000243e+01,1.162594152000000065e+02,5.953609999999999900e+02,1.704400000000000048e+01,1.600000000000000033e-02,-1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.617993877991494061e-03
4.015412020000000126e+01,1.162594152000000065e+02,5.953619999999999663e+02,1.708399999999999963e+01,1.600000000000000033e-02,-1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.014257279586957994e-03
4.015412020000000126e+01,1.162594152000000065e+02,5.953619999999999663e+02,1.710399999999999920e+01,1.700000000000000122e-02,-1.000000000000000021e-02,0.000000000000000000e+00,-1.000000000000000021e-02,5.235987755982988122e-03
4.015412020000000126e+01,1.162594152000000065e+02,5.953640000000000327e+02,1.714399999999999835e+01,1.799999999999999864e-02,-1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.504915783575616742e-03
4.015412020000000126e+01,1.162594152000000065e+02,5.953640000000000327e+02,1.716400000000000148e+01,1.899999999999999953e-02,-1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.552113334772215233e-03
